key	primaryKey	internalId	type	provider	dependencyKey
-1719000895	sharedglobalassets_assets_all_153d1dfea556a26d9ddb2daa781cd118.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\sharedglobalassets_assets_all_153d1dfea556a26d9ddb2daa781cd118.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	sharedvfx_assets_all_fdc726299574eefc02af63a4cbf3b7fb.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\sharedvfx_assets_all_fdc726299574eefc02af63a4cbf3b7fb.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	uishared_assets_all_a6db5fbd03f20cfd94df8d276ac8d6ca.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\uishared_assets_all_a6db5fbd03f20cfd94df8d276ac8d6ca.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashxvats_assets_bloodsplashx_660f2f6201932a3e5b6450917d183d91.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashxvats_assets_bloodsplashx_660f2f6201932a3e5b6450917d183d91.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashxvats_assets_bloodsplashx1_05dab9fb850db93dcbca3470dfca1891.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashxvats_assets_bloodsplashx1_05dab9fb850db93dcbca3470dfca1891.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashwvats_assets_bloodsplashw_eeeb38b8b92153d92ce044d83811825f.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashwvats_assets_bloodsplashw_eeeb38b8b92153d92ce044d83811825f.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashwvats_assets_bloodsplashw1_e426742fbdb383e6c3e5d85b418d3ea7.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashwvats_assets_bloodsplashw1_e426742fbdb383e6c3e5d85b418d3ea7.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	hitfleshvfx_assets_sonscannibalflesh_476538b343741f2f5d1532e9b8e64eec.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\hitfleshvfx_assets_sonscannibalflesh_476538b343741f2f5d1532e9b8e64eec.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashyvats_assets_bloodsplashy_f2f765727e38c488a5787e1555d6e423.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashyvats_assets_bloodsplashy_f2f765727e38c488a5787e1555d6e423.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashyvats_assets_bloodsplashy1_0efd79740b42b2b6e84caed12e198df7.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashyvats_assets_bloodsplashy1_0efd79740b42b2b6e84caed12e198df7.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashxvats_assets_bloodsplashxnormal_1153b31a03555f14f7bc7fdcddc9837b.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashxvats_assets_bloodsplashxnormal_1153b31a03555f14f7bc7fdcddc9837b.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashxvats_assets_bloodsplashxposition_1424bdc2bfa459a1db02d572cf4e78f4.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashxvats_assets_bloodsplashxposition_1424bdc2bfa459a1db02d572cf4e78f4.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashwvats_assets_bloodsplashwnormal_3631cadf6140f760b8e2d5065b040945.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashwvats_assets_bloodsplashwnormal_3631cadf6140f760b8e2d5065b040945.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashwvats_assets_bloodsplashwposition_544e2bbe7dd0f5aa500381c25aa6b543.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashwvats_assets_bloodsplashwposition_544e2bbe7dd0f5aa500381c25aa6b543.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	hitfleshvfx_assets_hitflesh_751c1536f70d90a0e5f9403e423517a8.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\hitfleshvfx_assets_hitflesh_751c1536f70d90a0e5f9403e423517a8.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashyvats_assets_bloodsplashyposition_f26c207f04165a848353f940da7db4c5.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashyvats_assets_bloodsplashyposition_f26c207f04165a848353f940da7db4c5.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashyvats_assets_bloodsplashynormal_04b8207d086ced049345eb45fda54337.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashyvats_assets_bloodsplashynormal_04b8207d086ced049345eb45fda54337.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashxdecal_assets_bloodsplashxdecalcolor_397be236e0883126e9bd4bc066e07389.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashxdecal_assets_bloodsplashxdecalcolor_397be236e0883126e9bd4bc066e07389.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashydecal_assets_bloodsplashydecalcolor_1994b3e68ab8c570f920ed1f9ebc3c14.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashydecal_assets_bloodsplashydecalcolor_1994b3e68ab8c570f920ed1f9ebc3c14.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashydecal_assets_bloodsplashydecalnormal_075f66955b9c9cda4fa05f862d15664e.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashydecal_assets_bloodsplashydecalnormal_075f66955b9c9cda4fa05f862d15664e.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashwdecal_assets_bloodsplashwdecalnormal_9d12709ba56fab196ba55204a114531d.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashwdecal_assets_bloodsplashwdecalnormal_9d12709ba56fab196ba55204a114531d.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashwdecal_assets_bloodsplashwdecalcolor_81b8eedf5b02651c7e1e5c1dadeb2a9a.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashwdecal_assets_bloodsplashwdecalcolor_81b8eedf5b02651c7e1e5c1dadeb2a9a.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashxdecal_assets_bloodsplashxdecalnormal_554bc53e5a8eeb126e502b17d27c6af4.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashxdecal_assets_bloodsplashxdecalnormal_554bc53e5a8eeb126e502b17d27c6af4.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashydecal_assets_bloodsplashydecal_b28cd3a4c551925c6587e2e3d6572db3.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashydecal_assets_bloodsplashydecal_b28cd3a4c551925c6587e2e3d6572db3.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashxdecal_assets_bloodsplashxdecal_cd4d0e6b22c783ef31823cee89e507ed.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashxdecal_assets_bloodsplashxdecal_cd4d0e6b22c783ef31823cee89e507ed.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1719000895	bloodsplashwdecal_assets_bloodsplashwdecal_120b520a0a72b9ecb0b1d94d5d8ee6a6.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\bloodsplashwdecal_assets_bloodsplashwdecal_120b520a0a72b9ecb0b1d94d5d8ee6a6.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	timmy_assets__d41e4428c5f5009695361bd98826b31d.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\timmy_assets__d41e4428c5f5009695361bd98826b31d.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	sharedglobalassets_assets_all_153d1dfea556a26d9ddb2daa781cd118.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\sharedglobalassets_assets_all_153d1dfea556a26d9ddb2daa781cd118.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	cannibalheadshared_assets_all_cc7d7a634fdb4a26cc68aef978f98c25.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\cannibalheadshared_assets_all_cc7d7a634fdb4a26cc68aef978f98c25.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	dismembermetshared_assets_all_28bc0d462ac8d456fb75793e936daae8.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\dismembermetshared_assets_all_28bc0d462ac8d456fb75793e936daae8.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	playervariationsshared_assets_all_1b07f9789a1b5dcc0b6ed282c5299450.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\playervariationsshared_assets_all_1b07f9789a1b5dcc0b6ed282c5299450.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	sharedvfx_assets_all_fdc726299574eefc02af63a4cbf3b7fb.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\sharedvfx_assets_all_fdc726299574eefc02af63a4cbf3b7fb.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	wearables_assets_tuxedowearable_79144ff13c2055b9cba57faf0454da54.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\wearables_assets_tuxedowearable_79144ff13c2055b9cba57faf0454da54.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	wearables_assets_priestoutfitwearable_029b70a365ec52488a2fe94fe656a687.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\wearables_assets_priestoutfitwearable_029b70a365ec52488a2fe94fe656a687.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	unitysharedassets_assets__08b3f8e8ce2bd84cad6d9f07f5b7c2da.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\unitysharedassets_assets__08b3f8e8ce2bd84cad6d9f07f5b7c2da.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	wearables_assets_flightattendantuniformwearable_f39374c67b56c0bc53477bc74bb0e400.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\wearables_assets_flightattendantuniformwearable_f39374c67b56c0bc53477bc74bb0e400.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	tacticoolposers_assets__4d3bfb88e6804fa18a8d4e25f19819e8.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\tacticoolposers_assets__4d3bfb88e6804fa18a8d4e25f19819e8.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	whiteplayervariationshared_assets__b8d2a2f8e2340ba6d3a82645170a6cdc.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\whiteplayervariationshared_assets__b8d2a2f8e2340ba6d3a82645170a6cdc.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	wearables_assets_tacticaljacketwearable_af7b84bcd98fc23b17b113be8f228ca6.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\wearables_assets_tacticaljacketwearable_af7b84bcd98fc23b17b113be8f228ca6.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	items_assets_tuxedoitem_12374861a988162df7d16908fc1d36be.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_tuxedoitem_12374861a988162df7d16908fc1d36be.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	items_assets_playerarms_cd566b3a037509e992bffee0f575a932.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_playerarms_cd566b3a037509e992bffee0f575a932.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	blackplayervariationshared_assets__efdf5812c88c6bca567bd93d07db0c3d.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\blackplayervariationshared_assets__efdf5812c88c6bca567bd93d07db0c3d.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1453382546	items_assets_clothitem_ea73c756672c6b4056c91f639178e069.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_clothitem_ea73c756672c6b4056c91f639178e069.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	timmysdad_assets__4da221ad6d95aab8566c34ba8f75fcd0.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\timmysdad_assets__4da221ad6d95aab8566c34ba8f75fcd0.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	sharedglobalassets_assets_all_153d1dfea556a26d9ddb2daa781cd118.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\sharedglobalassets_assets_all_153d1dfea556a26d9ddb2daa781cd118.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	playervariationsshared_assets_all_1b07f9789a1b5dcc0b6ed282c5299450.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\playervariationsshared_assets_all_1b07f9789a1b5dcc0b6ed282c5299450.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	unitysharedassets_assets__08b3f8e8ce2bd84cad6d9f07f5b7c2da.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\unitysharedassets_assets__08b3f8e8ce2bd84cad6d9f07f5b7c2da.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	wearables_assets_priestoutfitwearable_029b70a365ec52488a2fe94fe656a687.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\wearables_assets_priestoutfitwearable_029b70a365ec52488a2fe94fe656a687.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	wearables_assets_flightattendantuniformwearable_f39374c67b56c0bc53477bc74bb0e400.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\wearables_assets_flightattendantuniformwearable_f39374c67b56c0bc53477bc74bb0e400.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	timmy_assets__d41e4428c5f5009695361bd98826b31d.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\timmy_assets__d41e4428c5f5009695361bd98826b31d.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	tacticoolposers_assets__4d3bfb88e6804fa18a8d4e25f19819e8.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\tacticoolposers_assets__4d3bfb88e6804fa18a8d4e25f19819e8.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	whiteplayervariationshared_assets__b8d2a2f8e2340ba6d3a82645170a6cdc.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\whiteplayervariationshared_assets__b8d2a2f8e2340ba6d3a82645170a6cdc.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	wearables_assets_tacticaljacketwearable_af7b84bcd98fc23b17b113be8f228ca6.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\wearables_assets_tacticaljacketwearable_af7b84bcd98fc23b17b113be8f228ca6.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	sharedvfx_assets_all_fdc726299574eefc02af63a4cbf3b7fb.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\sharedvfx_assets_all_fdc726299574eefc02af63a4cbf3b7fb.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	cannibalheadshared_assets_all_cc7d7a634fdb4a26cc68aef978f98c25.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\cannibalheadshared_assets_all_cc7d7a634fdb4a26cc68aef978f98c25.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	dismembermetshared_assets_all_28bc0d462ac8d456fb75793e936daae8.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\dismembermetshared_assets_all_28bc0d462ac8d456fb75793e936daae8.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	wearables_assets_tuxedowearable_79144ff13c2055b9cba57faf0454da54.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\wearables_assets_tuxedowearable_79144ff13c2055b9cba57faf0454da54.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	items_assets_playerarms_cd566b3a037509e992bffee0f575a932.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_playerarms_cd566b3a037509e992bffee0f575a932.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	blackplayervariationshared_assets__efdf5812c88c6bca567bd93d07db0c3d.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\blackplayervariationshared_assets__efdf5812c88c6bca567bd93d07db0c3d.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	items_assets_clothitem_ea73c756672c6b4056c91f639178e069.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_clothitem_ea73c756672c6b4056c91f639178e069.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-403174962	items_assets_tuxedoitem_12374861a988162df7d16908fc1d36be.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_tuxedoitem_12374861a988162df7d16908fc1d36be.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1286540954	items_assets_tutorialpageitem_2ce838db400f97f2b40ddf424e127288.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_tutorialpageitem_2ce838db400f97f2b40ddf424e127288.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1286540954	sharedglobalassets_assets_all_153d1dfea556a26d9ddb2daa781cd118.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\sharedglobalassets_assets_all_153d1dfea556a26d9ddb2daa781cd118.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1286540954	unitysharedassets_assets__08b3f8e8ce2bd84cad6d9f07f5b7c2da.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\unitysharedassets_assets__08b3f8e8ce2bd84cad6d9f07f5b7c2da.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1852694669	twinscutscene_assets__3a2e3fcff0858fa7eace1ad6fc066265.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\twinscutscene_assets__3a2e3fcff0858fa7eace1ad6fc066265.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1852694669	sharedglobalassets_assets_all_153d1dfea556a26d9ddb2daa781cd118.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\sharedglobalassets_assets_all_153d1dfea556a26d9ddb2daa781cd118.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
-1852694669	unitysharedassets_assets__08b3f8e8ce2bd84cad6d9f07f5b7c2da.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\unitysharedassets_assets__08b3f8e8ce2bd84cad6d9f07f5b7c2da.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
1582228080	virginiashared_assets__32dffe07af372cb1e3b5d41cdf48f80c.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\virginiashared_assets__32dffe07af372cb1e3b5d41cdf48f80c.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
1582228080	playervariationsshared_assets_all_1b07f9789a1b5dcc0b6ed282c5299450.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\playervariationsshared_assets_all_1b07f9789a1b5dcc0b6ed282c5299450.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
1582228080	sharedglobalassets_assets_all_153d1dfea556a26d9ddb2daa781cd118.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\sharedglobalassets_assets_all_153d1dfea556a26d9ddb2daa781cd118.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
1582228080	sharedvfx_assets_all_fdc726299574eefc02af63a4cbf3b7fb.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\sharedvfx_assets_all_fdc726299574eefc02af63a4cbf3b7fb.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
1582228080	unitysharedassets_assets__08b3f8e8ce2bd84cad6d9f07f5b7c2da.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\unitysharedassets_assets__08b3f8e8ce2bd84cad6d9f07f5b7c2da.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
1582228080	wearables_assets_priestoutfitwearable_029b70a365ec52488a2fe94fe656a687.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\wearables_assets_priestoutfitwearable_029b70a365ec52488a2fe94fe656a687.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
1582228080	wearables_assets_flightattendantuniformwearable_f39374c67b56c0bc53477bc74bb0e400.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\wearables_assets_flightattendantuniformwearable_f39374c67b56c0bc53477bc74bb0e400.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
1582228080	timmy_assets__d41e4428c5f5009695361bd98826b31d.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\timmy_assets__d41e4428c5f5009695361bd98826b31d.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
1582228080	tacticoolposers_assets__4d3bfb88e6804fa18a8d4e25f19819e8.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\tacticoolposers_assets__4d3bfb88e6804fa18a8d4e25f19819e8.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
1582228080	whiteplayervariationshared_assets__b8d2a2f8e2340ba6d3a82645170a6cdc.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\whiteplayervariationshared_assets__b8d2a2f8e2340ba6d3a82645170a6cdc.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
1582228080	wearables_assets_tacticaljacketwearable_af7b84bcd98fc23b17b113be8f228ca6.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\wearables_assets_tacticaljacketwearable_af7b84bcd98fc23b17b113be8f228ca6.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
1582228080	cannibalheadshared_assets_all_cc7d7a634fdb4a26cc68aef978f98c25.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\cannibalheadshared_assets_all_cc7d7a634fdb4a26cc68aef978f98c25.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
1582228080	dismembermetshared_assets_all_28bc0d462ac8d456fb75793e936daae8.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\dismembermetshared_assets_all_28bc0d462ac8d456fb75793e936daae8.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
